    self._fill_cache(start, bound)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/haystack/query.py", line 140, in _fill_cache
    results = self.query.get_results(**kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/haystack/backends/__init__.py", line 469, in get_results
    self.run(**kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/haystack/backends/__init__.py", line 390, in run
    results = self.backend.search(final_query, **search_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/haystack/backends/__init__.py", line 47, in wrapper
    return func(obj, query_string, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/haystack/backends/whoosh_backend.py", line 260, in search
    self.setup()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/haystack/backends/whoosh_backend.py", line 111, in setup
    self.content_field_name, self.schema = self.build_schema(self.site.all_searchfields())
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/haystack/backends/whoosh_backend.py", line 163, in build_schema
    raise SearchBackendError("No fields were found in any search_indexes. Please correct this before attempting to search.")
SearchBackendError: No fields were found in any search_indexes. Please correct this before attempting to search.
[2012-10-26 16:04:23,467 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:53:31,963 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:53:41,523 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:53:45,079 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:53:48,779 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:53:53,336 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:53:57,877 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:54:07,038 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:54:17,191 django.request ERROR] base: Internal Server Error: /dir/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 141, in get_response
    response = response.render()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/response.py", line 105, in render
    self.content = self.rendered_content
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/response.py", line 82, in rendered_content
    content = template.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 140, in render
    return self._render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 134, in _render
    return self.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/loader_tags.py", line 124, in render
    return compiled_parent._render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 134, in _render
    return self.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/loader_tags.py", line 124, in render
    return compiled_parent._render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 134, in _render
    return self.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/defaulttags.py", line 420, in render
    raise e
NoReverseMatch: Reverse for '' with arguments '()' and keyword arguments '{}' not found.
[2012-10-26 16:54:17,977 django.request WARNING] base: Not Found: /directory/
[2012-10-26 16:54:18,177 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 16:54:21,998 django.request ERROR] base: Internal Server Error: /dir/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 141, in get_response
    response = response.render()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/response.py", line 105, in render
    self.content = self.rendered_content
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/response.py", line 82, in rendered_content
    content = template.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 140, in render
    return self._render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 134, in _render
    return self.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/loader_tags.py", line 124, in render
    return compiled_parent._render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 134, in _render
    return self.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/loader_tags.py", line 124, in render
    return compiled_parent._render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 134, in _render
    return self.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/loader_tags.py", line 63, in render
    result = block.nodelist.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/base.py", line 830, in render
    bit = self.render_node(node, context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/debug.py", line 74, in render_node
    return node.render(context)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/template/defaulttags.py", line 420, in render
    raise e
NoReverseMatch: Reverse for '' with arguments '()' and keyword arguments '{}' not found.
[2012-10-26 16:54:22,761 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 17:00:42,701 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 17:00:54,204 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 17:00:56,893 django.request ERROR] base: Internal Server Error: /dir/report/region/fraservalley/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/ws_pep8/FRP/app/memdir/views.py", line 153, in report_region_pdf
    return report_pdf(request, 'provincial-listing', 0, locals())
  File "/home/vlad/ws_pep8/FRP/app/memdir/views.py", line 120, in report_pdf
    renderer.run()
  File "/home/vlad/ws_pep8/FRP/app/appy/pod/renderer.py", line 396, in run
    self.finalize()
  File "/home/vlad/ws_pep8/FRP/app/appy/pod/renderer.py", line 537, in finalize
    output = self.callOpenOffice(resultOdtName, resultType)
  File "/home/vlad/ws_pep8/FRP/app/appy/pod/renderer.py", line 480, in callOpenOffice
    raise pe
PodError: Extension of result file is "pdf". In order to perform conversion from ODT to this format we need to call OpenOffice. But the Python interpreter which runs the current script does not know UNO, the library that allows to connect to OpenOffice in server mode. If you can't install UNO in this Python interpreter, you can specify, in parameter "pythonWithUnoPath", the path to a UNO-enabled Python interpreter. One such interpreter may be found in <open_office_path>/program.
[2012-10-26 17:00:57,331 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 17:00:59,108 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 17:01:00,738 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 17:01:04,591 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-26 17:01:05,496 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 00:57:11,457 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 00:57:13,520 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 00:57:15,955 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 00:57:23,256 django.request ERROR] base: Internal Server Error: /admin/memdir/member/6/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 369, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/views/decorators/cache.py", line 89, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/sites.py", line 202, in inner
    return view(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 25, in _wrapper
    return bound_func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 21, in bound_func
    return func(self, *args2, **kwargs2)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/db/transaction.py", line 208, in inner
    return func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 1190, in change_view
    self.save_related(request, form, formsets, True)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 740, in save_related
    self.save_formset(request, formset, change=change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 728, in save_formset
    self.save_formset(request, nested_formset, change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 724, in save_formset
    formset.save()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 494, in save
    return self.save_existing_objects(commit) + self.save_new_objects(commit)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 626, in save_new_objects
    if self.can_delete and self._should_delete_form(form):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/formsets.py", line 264, in _should_delete_form
    return form.cleaned_data.get(DELETION_FIELD_NAME, False)
AttributeError: 'HoursOfOperationForm' object has no attribute 'cleaned_data'
[2012-10-27 00:57:24,040 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 00:57:57,585 django.request ERROR] base: Internal Server Error: /admin/memdir/member/6/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 369, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/views/decorators/cache.py", line 89, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/sites.py", line 202, in inner
    return view(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 25, in _wrapper
    return bound_func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 21, in bound_func
    return func(self, *args2, **kwargs2)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/db/transaction.py", line 208, in inner
    return func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 1190, in change_view
    self.save_related(request, form, formsets, True)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 740, in save_related
    self.save_formset(request, formset, change=change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 728, in save_formset
    self.save_formset(request, nested_formset, change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 724, in save_formset
    formset.save()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 494, in save
    return self.save_existing_objects(commit) + self.save_new_objects(commit)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 626, in save_new_objects
    if self.can_delete and self._should_delete_form(form):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/formsets.py", line 264, in _should_delete_form
    return form.cleaned_data.get(DELETION_FIELD_NAME, False)
AttributeError: 'HoursOfOperationForm' object has no attribute 'cleaned_data'
[2012-10-27 00:57:58,387 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 01:10:13,143 django.request ERROR] base: Internal Server Error: /admin/memdir/member/6/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 372, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/views/decorators/cache.py", line 89, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/sites.py", line 202, in inner
    return view(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 25, in _wrapper
    return bound_func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 21, in bound_func
    return func(self, *args2, **kwargs2)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/db/transaction.py", line 208, in inner
    return func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 1194, in change_view
    self.save_related(request, form, formsets, True)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 743, in save_related
    self.save_formset(request, formset, change=change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 731, in save_formset
    self.save_formset(request, nested_formset, change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 727, in save_formset
    formset.save()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 494, in save
    return self.save_existing_objects(commit) + self.save_new_objects(commit)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 626, in save_new_objects
    if self.can_delete and self._should_delete_form(form):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/formsets.py", line 264, in _should_delete_form
    return form.cleaned_data.get(DELETION_FIELD_NAME, False)
AttributeError: 'HoursOfOperationForm' object has no attribute 'cleaned_data'
[2012-10-27 01:10:14,114 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 01:13:21,519 django.request ERROR] base: Internal Server Error: /admin/memdir/member/6/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 372, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/views/decorators/cache.py", line 89, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/sites.py", line 202, in inner
    return view(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 25, in _wrapper
    return bound_func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 21, in bound_func
    return func(self, *args2, **kwargs2)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/db/transaction.py", line 208, in inner
    return func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 1191, in change_view
    if all_valid_with_nesting(formsets) and form_validated:
NameError: global name 'all_valid_with_nesting' is not defined
[2012-10-27 01:13:22,283 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 01:14:30,804 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 02:45:32,145 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 02:45:35,061 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 02:45:55,214 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 03:44:48,617 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 03:54:03,174 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 03:54:03,216 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 03:54:54,215 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:01:45,931 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:01:52,118 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:01:58,498 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:02:02,279 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:02:02,312 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:02:20,227 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:04:16,631 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:04:16,696 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:04:39,915 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:04:43,552 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:04:55,624 django.request ERROR] base: Internal Server Error: /admin/memdir/member/6/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 372, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/views/decorators/cache.py", line 89, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/sites.py", line 202, in inner
    return view(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 25, in _wrapper
    return bound_func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 21, in bound_func
    return func(self, *args2, **kwargs2)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/db/transaction.py", line 208, in inner
    return func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 1196, in change_view
    self.save_related(request, form, formsets, True)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 743, in save_related
    self.save_formset(request, formset, change=change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 731, in save_formset
    self.save_formset(request, nested_formset, change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 727, in save_formset
    formset.save()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 494, in save
    return self.save_existing_objects(commit) + self.save_new_objects(commit)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 604, in save_existing_objects
    pk_value = form.fields[pk_name].clean(raw_pk_value)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/fields.py", line 154, in clean
    value = self.to_python(value)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 988, in to_python
    raise ValidationError(self.error_messages['invalid_choice'])
ValidationError: [u'Select a valid choice. That choice is not one of the available choices.']
[2012-10-27 04:04:56,513 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:09:43,073 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:09:58,528 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:10:02,091 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:10:12,140 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:10:15,656 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-27 04:10:19,522 django.request ERROR] base: Internal Server Error: /admin/memdir/member/6/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 372, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/views/decorators/cache.py", line 89, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/sites.py", line 202, in inner
    return view(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 25, in _wrapper
    return bound_func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 21, in bound_func
    return func(self, *args2, **kwargs2)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/db/transaction.py", line 208, in inner
    return func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 1196, in change_view
    self.save_related(request, form, formsets, True)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 743, in save_related
    self.save_formset(request, formset, change=change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 731, in save_formset
    self.save_formset(request, nested_formset, change)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 727, in save_formset
    formset.save()
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 494, in save
    return self.save_existing_objects(commit) + self.save_new_objects(commit)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 604, in save_existing_objects
    pk_value = form.fields[pk_name].clean(raw_pk_value)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/fields.py", line 154, in clean
    value = self.to_python(value)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/forms/models.py", line 988, in to_python
    raise ValidationError(self.error_messages['invalid_choice'])
ValidationError: [u'Select a valid choice. That choice is not one of the available choices.']
[2012-10-27 04:10:20,402 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-28 11:24:40,830 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:53:34,287 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:54:45,925 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:54:46,174 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:54:52,119 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:54:55,233 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:54:57,736 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:54:57,932 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:55:20,155 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:55:22,552 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:55:22,575 django.request WARNING] base: Not Found: /favicon.ico/
[2012-10-31 04:55:36,611 django.request ERROR] base: Internal Server Error: /admin/memdir/member/6/
Traceback (most recent call last):
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/core/handlers/base.py", line 116, in get_response
    response = callback(request, *callback_args, **callback_kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/options.py", line 372, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/views/decorators/cache.py", line 89, in _wrapped_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/contrib/admin/sites.py", line 202, in inner
    return view(request, *args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 25, in _wrapper
    return bound_func(*args, **kwargs)
  File "/home/vlad/env/django15a1/local/lib/python2.7/site-packages/django/utils/decorators.py", line 91, in _wrapped_view
